texto,etiqueta
"Pasamos la noche del 20 de agosto del 2012 en este hotel , lo elegimos por su cercania al estadio de futbol del barca , en cuanto a la localizacion estupenda , el personal del hotel encantador y educa",positivo
"Muy tranquilo , se respeta el silencio fuera de horarios de animación .",positivo
Laberíntico,negativo
"Te brindan toallas en ambos sectores , pileta y playa .",positivo
"Situado en el centro de Madrid , a 5 minutos andando de la Puerta del Sol y en plena Gran Vía .",positivo
Volveré de nuevo cuando vaya a Sevilla,positivo
Un hótel bonito y tranquilo con un servicio muy amable .,positivo
La cercanía del transporte público · autobus y metro a la puerta del hotel · es uno de los factores a destacar junto a la calidad del servicio .,positivo
Ademas como gran aditivo tienen un pequeño SPA gratis ( te dejan las zapatillas y albornoz sin coste en la habitación ) y admiten perros de compañia .,positivo
"Aunque vivo en Barcelona , el pasado julio quise pasar unos días de relax en el Senator Barcelona Spa Hotel , y realmente fue una buena elección .",positivo
"Muchas garcias , nos han hecho pasar un buen fin de semana .",positivo
"Para llegar desde el aeropuerto , la parada Tirso de Molina que conecta con la línea del aeropuerto está muy cerca , y a unos 15min caminando está la estación de Atocha .",positivo
Esperaba más de Marriott,negativo
Lo demás para repetir .,positivo
Un hótel bonito y tranquilo en Paris,positivo
"Fue un fin de semana de promocion , aunque despues de la estacia , creo que aunque se diga que es un hotel de cuatro estrellas , no es de los mas significativos de esta categoria .",negativo
"La atención , ha sido magnífica .",positivo
Obsequio de botella de champagne a la llegada .,positivo
El hotel es muy bonito y esta situado en una zona preciosa de cocoteros en la playa de uvero alto .,positivo
"Nuestra estancia allí fue más que agradable , nos sentimos como en casa , como en familia .",positivo
"El hotel esta situado cerca del metro lo que facilita la movilidad , y además es posible aparcar el coche cerca del hotel sin ser zona controlada por el ayuntamiento .",positivo
El servicio es bastante bueno ya que se preocupan de que tu estancia sea agradable .,positivo
Perfecta ubicación !,positivo
"Las camas malísimas , se movían y hacían mucho ruido , colchones muy malos y las almohadas tan finas como el papel .",negativo
Me gustó mucho el hotel .,positivo
Recomiendo al 100 % este hotel a todo el mundo .,positivo
"Bajo mi punto de vista , estos apartamentos están genial y son perfectos si lo que se desea es pasar unos días de relax con tu pareja , pudiendo disfrutar de privacidad , tranquilidad , y buena compañ",positivo
El personal se acordaba de nosotros y el trato ha sido más que excelente .,positivo
"El bufet del desayuno es simplemente impresionante , puedes encontrar de todo , literalmente .",positivo
"Las instalaciones , el personal , el servicio de playa y la gastronomia resultaron excelentes .",positivo
que el hotel es muy bueno tiene unas vistas preciosas te trata muy bien el restaurante esta bien la comida te la hacen como tu quieras sin ninguna queja este hotel es muy recomendable si quiereis hace,positivo
7 dias que lo pasamos de total relax .,positivo
"Estuvimos 4 días por la Toscana y Borgo Grondaie , mi mujer y yo y salimos encantados de la estancia .",positivo
La atencion ha sido de calidad y el restaurante del hotel sirven una comida muy rica .,positivo
Unico punto negativo el ruido que las ventanas de madera tan típicas de la zona no consiguen aislar totalmente,negativo
"Fines de semana agosto y septiembre , muy mal",negativo
Vale la pena pasar para relajarse .,positivo
Dias placenteros,positivo
Tanto el spa como el masaje resultaron muy relajantes y reconfortantes .,positivo
Excelente Fin de Semana,positivo
"Excelentes instalaciones y sobre todo el personal con gran vocación de servicio , son correctìsimos y muy atentos .",positivo
El hotel de mis sueños,positivo
el personal muy amable y gran variedad de actividades para todas las edades .,positivo
Muy descontento con la piscina y zona solarium,negativo
"Lo recomendaria a los amigos , para parejas , familias , etc. La jaima sería un lugar curioso para una luna de miel o escapada romántica distinta .",positivo
El minibar con agua y pepsicolas y café e infusión estaban incluidos .,positivo
Robos en las habitaciones del hotel,negativo
El wifi no llega a las habitaciones .,negativo
Posee variedad de restaurantes en la zona para cenar o tomar algo .,positivo
"El desayuno esta muy bien , en el nivel del hotel .",positivo
Muy bueno,positivo
"el hotel es una maravilla. cuenta con cocina y frigorifico gratis , con lo que no es necesario gastarse dinero en el hotel .",positivo
Confort y muy buena localización,positivo
A solo 4 · 5 paradas de metro de la estación de trenes .,positivo
"Zumo natural recien exprimido , revuelto , bacon , etc ... todo riquísimo .",positivo
Una buena opción de alojamiento para ir a Disney,positivo
NI OS ACERQUÉIS,negativo
"Si que hay que caminar de cuesta arriba , pero es muy poquito rato y la cuesta no es nada pronunciada , de hecho , Calella es una colina , asi que no se porque se quejan algunos !",positivo
Sencillamente perfecto .,positivo
"El Hotel lo tienes en primera linea de playa , las habitaciones son amplias , cómodas y limpias y la organización de piscina , bar y zonas comunes es muy práctica.Hay dos jacuzzis en un solárium con b",positivo
Bastante bueno para como me lo pintaron,positivo
Excelente .,positivo
"Tienes acceso al transporte público de la ciudad ( buses , Metrorail y Metromover ) .",positivo
El hotel esta situado a unas cuatro manzanas de la estación de Arc de Triomf y a unas tres de la parada de Marina .,positivo
Estuvimos en habitación vista mar ... levantarse todos los días y ver el mar para mi no tiene precio .,positivo
Buen hotel y spa,positivo
Si volvemos por Madrid no dudaremos en volver a alojarnos allí .,positivo
Limpio,positivo
Insufrible .,negativo
El precio fue una buena oferta,positivo
Buen hotel de ciudad,positivo
Volveré,positivo
"Sobretodo por el trato del personal , el estado de los sanitarios ( mientras te duchas te saludan las hormigas ) y los bungalow de plástico , con lo que el calor de las 8 de la mañana te hace levantar",negativo
"Lo único a mejorar en nuestra opinión sería que el niño para ser gratis debe compartir cama y las camas no son tan grandes como en otros hoteles de playa hoteles , ya que eran de 1,05 .",negativo
"El hotel está muy bien ubicado , con comunicación para ir al centro de la ciudad y , a la vez , en una zona con un ambiente poco ruidoso .",positivo
"Los apartamentos super limpios y con una decoracion muy acertada , te sientes como en casa .",positivo
"Las camas son duras e incomodas , la limpieza de la habitación da mucho que desear , salpicaduras en la pared , pelos en la mesilla y la cama ... La television satelite de chiste , se debio caer el sa",negativo
Este hotel era la gran desilusión de nuestro viaje,negativo
El desayuno no estaba mal .,positivo
"La habitación doble en la cual nos quedamos era bastante cómoda , amplia y ordenada .",positivo
Simplente increible .,positivo
El SPA es genial .,positivo
A los clientes del Club PlayaVip les facilitan gratuitamente una sesión de Spa por persona .,positivo
"Tienen un mas que interesante desayuno buffet , con gran variedad .",positivo
Excelente estancia,positivo
Perfecto Campamento base para visitar La Toscana,positivo
En resumen hemos quedado muy contentos .,positivo
"El desayuno , self service que se hacía fuera del hotel pero en la misma calle ( nadie nos informó del lugar al llegar , tuvimos que buscarlo ) era exiguo : café malo , tostadas , algo de zumo y merme",negativo
"Inmejorable situacion en la Toscana , muy proximo a Pisa ( 30Km ) .",positivo
Perfecto para reiniciarse,positivo
"Es sumamente recomendable para cualquier tipo de origen de viaje ( negocios , recreación , vacaciones , etc )",positivo
"Que personal mas mal educado , poco servicial y orientado al cliente extrajero , parece que todos estamos obligados a entenderlos a ellos.aparte con lo cariiiiiisimo que es ni querías un cepillo de di",negativo
Si buscas donde dormir tranquilo es un buen lugar .,positivo
Viajamos una semana en familia ( niños de 3 y 5 años ) Fueron vacaciones para descansar y disfrutar .,positivo
Cómodo,positivo
"La experiencia fue muy buena , disfrutamos de una moderna habitación , con todo lo necesario para un hotel de esta categoría .",positivo
Las instalaciones están muy bien y las vistas son geniales .,positivo
El equipamiento de las habitaciones súper completo .,positivo
"De hecho , ni te suben las maletas a la habitación cuando haces el check · in .",negativo
"El servicio de desayuno muy completo , con mucha variedad de bolleria y de zumos naturales .",positivo
"La ubicación es estupenda , un entorno precioso .",positivo
"Hotel de ensueños , un paraíso en el paraíso mismo",positivo
"Los balnearios son lo mejor del hote , sin olvidarnos del servicio de habitaciones .",positivo
Las habitaciones son muy inferiores a un hotel de esta categoría y tienen muchos desperfectos .,negativo
"Estuvimos 4 días y salimos muy contentos , el servicio de almuerzo ( muy completo ) , las habitaciones amplias y limpias , los empleados muy amables , en definitiva , es un hotel que tenemos de refere",positivo
"El hotel está genial , sobre todo en la temporada de verano ya que puedes disfrutar de una terraza con jacuzzi en la azotea del hotel y disfrutar de unas impresionantes vistas desde lo alto .",positivo
"Es un hotel pequeño a precio de los grandes complejos hoteleros de la riviera maya como el Iberostar , Bahia Principe , Barcelo , Grand Palladium , etc , que son muy superiores y mucho mejores que el ",negativo
El desayuno es bastante pobre .,negativo
Excelente,positivo
"Excelente , el hotel y el trato es muy bueno",positivo
"Alrededor hay bastantes comercios y supermercados , p.ej. para comprar productos básicos ( agua , etc. ) , así como lugares para desayunar .",positivo
En fin un excenete lugar para pasar las vacaciones .,positivo
"Lo recomiendo a todo el mundo porque nos trataron muy bien , el personal fue muy cercano y atento , desde la recepción hasta el restaurante y el bar , todos un diez .",positivo
"La clientela es variopinta , pero está bien .",positivo
Muy recomemdado .,positivo
Lo mejor de este hotel sin duda es el servicio al cliente !!,positivo
"Viajamos en Noviembre , excelentes vacaciones .",positivo
"todo está decorado con un gusto exquisito , y tiene todo lo que se pueda necesitar Las fotos que aparecen en la web , muestran claramente y exactamente tal y como son los apartamentos .",positivo
Un hotel para un fin de semana con agradable ambiente y cercano a Madrid a un tiro del cercanías para evitar el tráfico de la ciudad .,positivo
"El personal , párrafo aparte , magnifico siempre dispuesto !",positivo
"Pero hay q tener en cuenta que para poder dormir hay que llevar tapones de oído ( o mejor ser sordo directamente ) ya que muchas habitaciones , entre ellas la mía , dan a La Rambla donde hay micho mov",negativo
"como todos los hoteles de la cadena senator , todo un lujo alojarse en ellos .. todo son atenciones y las habitaciones son comodisimas . con cafetera plancha y todo lo que uno pueda necesitar .. son m",positivo
"Es un hotel situado en plena Gran Vía , muy cerca de la Puerta del Sol , y es ideal para conocer la ciudad .",positivo
"Como detalle mio personal , me enloquecen los desayunos del hotel , hacen los croissants mas tiernos y ricos que he probado .",positivo
Además el entorno no es el mas adecuado para salir de noche .,negativo
"Está al lado de un centro comercial con supermercado , tiendas , pastelerías , ...",positivo
Merece la pena ir a este hotel,positivo
Yo no volvere a esta cadena de hoteles .,negativo
"Es evidente la falta de mantenimiento ( corrosión , chapas dañadas ) y el escaso aseo que hacen durante el día , el olor es espantoso .",negativo
Yo se lo recomiento a todo aquel que quiera ir a conocer sevilla .,positivo
"Por la noche el hotel tiene recepción 24 horas y bloquea la puerta de acceso a este dandote la seguridad que solo acceden a él huéspedes del hotel , me gustó eso .",positivo
"Cuenta con un estupendo jacuzzi y solarium en la azotea , con maravillosas vistas de Madrid .",positivo
Muy buen hotel en el centro de Madrid,positivo
El baño y la ducha están bien,positivo
No esperes gran cosa,negativo
Ideal para escapadas urbanas .,positivo
Finalmente la atención del personal y en recepción es magnífica .,positivo
La recepción bien y la gente amable,positivo
"en agosto y septiembre los fines de semana llegan 3000 ......... "" personas "" que dejan que desear ( mejor no comento ) destroyers en general",negativo
"Disfrutarlo con la pareja ha sido ideal , todo perfecto .",positivo
Tienen mui buen trato con los clientes y te atienden bien. las habitaciones no estan mal y se duerme bien .,positivo
Hemos vuelto a repetir la estancia en este hotel porque me encanta su situacion,positivo
Hotel muy bien enclavado,positivo
"Bonito , atencion de lujo y desayunos deliciosos !",positivo
El servicio de animación y piscina bien .,positivo
"En las habitaciones tienes todo tipo de detalles como una cafetera con sus cápsulas , un despertador con altavoz para poner tu smartphone , etc. Además cuando te levantas para desayunar y vuelves , la",positivo
El personal del hotel fue muy amable en todo momento .,positivo
Calidad / precio no se puede pedir más .,positivo
"Destacar también los desayunos , con embutido y pan de la zona , así como tartas y pasteles caseros muy ricos .",positivo
Todo en un mismo lugar,positivo
"Siendo la tercera vez que había ido , no me encontraban en la base de datos .",negativo
"La primavera es espectacular , ideal para el senderismo , paseos por la finca y la zona ( por ejemplo : el precioso jardín de lirios ) .",positivo
Tiene una limpieza impecable .,positivo
El baño es correcto .,positivo
El desayuno también se sirve durante escaso tiempo : de 6 a 9:30,negativo
Hotel tranquilo,positivo
A nosotros nos cobraron de mas del precio acordado.Y sobre todo en la habitaciones HAY PULGAS .,negativo
"La infraestructura simplemente es bellisima , pareciera que estuvieras dentro de un pequeño y hermoso pueblo , cuenta con una plazuela en la que a partir de las 6 de la tarde se llena de vida con sus ",positivo
"Fuí con el conocimiento de que es un hotel de 4 estrellas y por ello sabia que seria un buen hotel y claramente así ha sido , el servicio es muy cordial , agradable y respetable .",positivo
Nada del otro mundo .,negativo
Escaleras estrechas y con más pendiente que el himalaya .,negativo
Recomendable para quien quiera desconectar del ritmo frenético de la ciudad .,positivo
"Un lugar para olvidarse del stress y disfrutar del paisaje , el silencio , el aire libre y de muchas posibilidades ( además , a pocos kilometros tenemos la playa ) .",positivo
Antiguo como Roma !,negativo
"Segunda estancia y , sin pensarlo , si volvemos a Madrid , volveremos a repetir .",positivo
"Está en una zona muy alejada del centro de Barcelona , las conexiones con el metro también están muy lejanas , y en la zona no hay absoultamente nada para la recreación .",negativo
Y tampoco deben olvidar las máscaras para tapar los ojos ya que las persianas no cierran debido al gran aire acondicionado que hay en el balcón .,negativo
"Nos sentimos muy bien atendidos , el hotel es cómodo para viajar en familia .",positivo
El espacio en la habitación era adecuado .,positivo
La atencion un desastre,negativo
"Poca limpieza , ruidoso .",negativo
"Un buen sitio tranquilo y apartado de la ciudad , la comida es genial y las habitaciones tambien , tiene cerca una linea de autobuses para poder ir a los lugares cercanos y los empleados son muy amabl",positivo
Además de un precio asequible y acorde con las características que ofrecen .,positivo
"Es apto para bebes , ya que cuenta con un cuarto con todos los servicios que se pueden necesitar .",positivo
"El tamaño de la habitación y el baño es grande , limpia y la cama confortable .",positivo
A un par de minutos andando ( al lado de la estación de autobuses ) hay un Lidl por si necesita comprar algo de última hora .,positivo
Las habitaciones son amplias y comfortables pues no se oye ningún ruido de la gran vía .,positivo
"Regular , podría mejorar .",negativo
Lo que mas me ha gustado ha sido el buffet tanto del desayuno como de la cena .,positivo
"quede impresinado por este hotel , las habitaciones tienen excelente confor , buen aire , me senti como en mi casa , porque no te ponen brasaletes , como lo hacen otros hoteles , hay diversos restaura",positivo
El colchón también era súper cómodo .,positivo
Muy bonito,positivo
Por contra la chica de recepción fue extremadamente educada y atenta .,positivo
Excelente eleccion de viaje !,positivo
Muy céntrico .,positivo
Deja mucho que desear para sus estrellas,negativo
Nuestra estancia en el Hotel Las Arenas Balneario Resort ha sido cuanto menos expectacular .,positivo
La primera en una habitacion estandar que me parecio realmente acogedora con un baño enorme de marmol .,positivo
"Lo malo , que se han querido subir mucho "" a la parra "" y ahora los precios son de hotel de 4 o 5 estrellas que no son ...",negativo
"mi estancia la califico como excelente , me trataron muy bien durante la semana que estuve allí .",positivo
"Los sanitarios son compartidos hombres y mujeres pero todo a puerta cerrada , incluso los lavabos individuales .",positivo
"Me pareció un gran hotel , teniendo en cuento los servicios prestados , moveros andando no está mal y haciendo buen tiempo resultará muy agradable para pasear con el niño , por lo que he visto en la p",positivo
Malisimo,negativo
"Las habitaciones geniales con dos camas grandes , nuevas y con minibar gratuito .",positivo
"La habitación está anexa a la casa , con salida independiente al jardín y a la piscina .",positivo
Nos encantaría volver !,positivo
En esta ocasión no hemos utilizado el servicio de restaurante pero el desayuno sí lo hemos hecho en la cafetería del hotel y nos ha sorprendido la excelente relación calidad · precio .,positivo
La habitación estaba bien limpia y tenía un buen baño .,positivo
"stuvimos en este hotel porque tenia un buen precio y estaba bien situado para ir a Oberursel , donde se hacian los conciertos del Hessentag 2011 .",positivo
He estado en 5 diferentes hoteles en Punta Cana y este lo recomiendo al 100 % .,positivo
En plena gran via !,positivo
La situación es excelente y las comunicaciones muy buenas .,positivo
Ni que decir tiene que la ubicación del hotel es ideal si vas a la zona de los teatros .,positivo
Habitaciones súper amplias y comodas .,positivo
"Disfrutamos del Spa que esta muy bien , el desayuno también es correcto .",positivo
Recomendable y barato,positivo
"Increible , por su ubicacon y por sus instalaciones .",positivo
Muy acojedor,positivo
"Por el precio de la habitación es justo el servicio recibido , ya que el hospedaje en Amsterdam es en general bastante caro en comparación a otras ciudades europeas .",positivo
A 5 minutos andando desde la estación de tren / parada autobuses interurbanos .,positivo
"El personal muy amable , nos permitieron hacer late checkout ya que no había reserva de la habitación sin cargo extra ; también guardan las maletas después del checkout si uno lo pide .",positivo
"Volveré sin duda , a ver si me quito esa espinita .",positivo
Sorprendente elección,positivo
Sitio de relax y bienestar,positivo
"Se encuentra a menos de una cuadra del metro , 10 minutos caminando a la fontana di Trevi y 15 minutos al coliseo .",positivo
"El apartamento era grande , con una cama de matrimonio y un sofá cama , una cocina equipada completa y un amplio baño con bañera .",positivo
"Muy cerca también de la Estació del Nord , el Arco del Triunfo y el parc de la Ciudadela .",positivo
Estancia decepcionante,negativo
"Las habitaciones eran confortables , las camas ni grandes ni muy pequeñas , y el cuarto de baño muy limpio .",positivo
Al lado del famoso cementerio Père · Lachaise .,positivo
Es un buen sitio,positivo
"La espera para entrar a cenar , siendo un 8 de diciembre , mal , se armó muchísima cola siendo las 20:30 h y tuvimos que esperar un buen rato para poder entrar .",negativo
Se rompió el mando del grifo y aún estamos esperando a que vengan a arreglarlo .,negativo
Calidad para persona no exigentes,positivo
La ducha .. sin comentarios ... no te podías ni agachar porque era enana .,negativo
"El bar para tomar lo que quieras en cualquier momento genial , con sus sillones , su terraza al lado de la piscina ... una maravilla .",positivo
"La ubicación privilegiada , a la entrada de la plaza del duomo , visitamos por la noche y por el día a la hora que quisimos la torre de pisa , baptisterio , catedral .... es un sitio muy bonito .",positivo
No estoy conforme completamente .,negativo
La calidad del desayuno es muy buena .,positivo
Personalmente adoro las alhomadas duspués de un duro día de trabajo y si es posible hacer el Spa ya el día es redondo .,positivo
Nosotros estuvimos muy bien pues todo esta limpio y muy tranquilo .,positivo
Situado en primera línea de una paradisiaca playa en la urbanización de Nusa Dua .,positivo
Hotel muy bien situado para conocer Madrid .,positivo
"Siempre que viajamos a Madrid nos alojamos en este hotel , la ubicación es inmejorable .",positivo
"Hotel con diseño moderno , muy céntrico .",positivo
"El desayuno es buenisimo , pan casero , bollería , huevos , jamón , quesao , mermeladas caseras , miel , etc ... Sin duda una relación calidad precio excepcional",positivo
y halcon y travelplan mucho menos .,negativo
Pero había autobuses delante del hotel y parada de taxis .,positivo
Vistas sobre el canal tal y como pedimos en la reserva .,positivo
"El trato con el personal del hotel bastante bueno , luego una vez que pagas ... ya no tanto .",positivo
"El hotel encantador , en el centor de la Gran Vía Madrileña , todo un lujo .",positivo
Bonito hotel en Madrid,positivo
"Un hotel que cuida el servicio , perfecto para conocer madrid , buena ubicacion .",positivo
"Lo mejor de todo la situación , con varios teatros cerca , bares etc ...",positivo
"Perfecto para la estancia en Roma , cerca de la estación de Termini , con todas las posibilidades que eso ofrece , buen desayuno y gente muy amable , muy recomendado !!",positivo
"Las instalaciones bastante bien : habitación amplia , luminosa con vistas a la rotonda gigante donde se encuentra enclavado .",positivo
"el hotel me decepciono bastante para lo que es la cadena y el resto de hoteles que tiene , por lo menos los de la playa .",negativo
"Las habitaciones perfectas , muy calentitas y con todas las comodidades , con cafetera , equipo de música , almohadas a elegir .",positivo
Lo recomiendo para ejecutivos,positivo
Fantastico hotel,positivo
El servicio y la atencio perfecto,positivo
Su cercanía con la Ciudad de las artes y las Ciencias nos ha facilitado mucho la estancia .,positivo
El mejor hotel en Madrid,positivo
"La distancia a la playa son 8 km , no es un hotel de playa , hay que hacer los desplazamientos en coche ( desconozco si había facilidad de transporte público en las cercanías , aunque vimos bastante a",negativo
"Las cenas con muchisima variedad , había mucha cantidad y calidad .",positivo
"A pesar de esto último , lo recomiendo .",positivo
"Nos trataron como en casa , muy amables ante cualquier duda o necesidad .",positivo
El servicio y la comida son buenos en general .,positivo
esvaba muy bien el hotel todo bien servido las camas la comiga me ha encantado los banos bien limpios como te atiende y todo mas para pasar una semana con los amigos em madrid me ha gustado muchisimo,positivo
Buena relacion calidad · precio si lo que buscas es simplemente pasar una noche en Valencia .,positivo
"Se nota algo de falta de mantenimiento , sobre todo en el Spá y en los jacuzzi de la terraza .",negativo
Bastante sencillito .,negativo
Esta bastante bien para pasar las vacaciones la verdad .,positivo
Decoración vanguardista,positivo
"Muy buen hotel , merece la pena visitarlo",positivo
Hotel recomendable,positivo
"Cobraban por todo ( Aire acondicionado , wifi ) .",negativo
"la verdad pasamos unos dias divinos , el hotel es genial , los chicos la pasaron babaro y mi marido feliz con el gimnasio y el spa , y yo con un libro en la playa , en este hotel espacio y actividades",positivo
Muy de agradecer .,positivo
"En general , es absolutamente recomendable !",positivo
"En el centro de Madrid , la habitación fue espaciosa y limpia , hotel moderno y buen trato. me alojé en unu viaje de negocios y todo fue muy bien. llegué muy temprano ( a las 10 a.m. ) y ya tenían pre",positivo
Realmente excelente,positivo
"Lo malo la ducha , sin plato .",negativo
"Así que fuimos flechados , y por unos 35 euros por cabeza dormimos estupendamente , y pudimos conocer a la perfección los misterios de la cercana ( 0,5 Km .",positivo
"El hotel se encuentra en pleno centro de florencia y cerca de la estacion central de florencia , por lo que la situacion es ideal , esta a 30 segundos andando del duomo .",positivo
Las habitaciones y el baño normal y con todas las comodidades .,positivo
"Es un hotel situado cerca del Camp Nou , cerca hay varios bares para desyunar y el bar casa Mario donde se come bastante bien .",positivo
"En concreto , la selección del tipo de habitación ( cama , conexión wifi ) no es posible .",negativo
"todo correcto tal y como esperabamos , gran variedad de restaurantes tematicos y comodidad para desplazarte por todo el hotel , limpieza y mantenimiento adecuado .",positivo
"Muy buen hotel , habitaciones muy cómodas .",positivo
"Tambien te cogen el telefono a cualquier hora si llamas desde la habitación hacia la recepción y te atendienden con mucho respeto , saber estar y con educación .",positivo
"Situado en el corazon de la ciudad , es mi eleccion siempre que viajo a madrid .",positivo
"Pero a partir de aqui , todo lo demas era normalito",negativo
Muy céntrico,positivo
Un hotel con muy buena recepción y servicios,positivo
El hotel como todos los de la cadena esta habilitado para minusvalidos .,positivo
"Creo que la capacidad del restaurante es muy pequeña y si a 8 de diciembre ( que tampoco había tanta gente ) está así , no me quiero ni imaginar como estaría en pleno verano ..",negativo
"La mejor atención del personal , rodeado de hermosos jardines y gran variedad de comidas y restaurantes .",positivo
Totalmente recomendable .,positivo
"El hotel está bastante cerca del centro , en el barrio de Clarence Dock ( Muy cerca del rio ) .",positivo
"Entre el baño y el dormitorio hay una pared de cristal .... muy buen detalle si viajas en pareja , si no no pasa nada , hay una persiana .",positivo
Muy buen hotel .,positivo
La decoracion tipica de un Ibis .,negativo
Buen hotel y gran ciudad,positivo
"estuve con una estancia que incluia solo desayuno , asi que en mi parecer el desayuno que ponen no esta mal del todo .",positivo
"El Lounge bar y el bar de la piscina chill out está cerrado , no hay servicio .",negativo
Supero mis expectativas de comodidad y tranquilida,positivo
Sí que lo recomendaría .,positivo
En general todo muy bien en cuanto a los trabajadores .,positivo
nos hemos sentido bien atendidos por todo el personal y las instalaciones estaban en perfecto estado acorde a,positivo
Un hotel de ensueño,positivo
"Además de las instalaciones , limpieza , habitaciones , jardines ... destaco , especialmente , la comida , la atención del personal y el trato del Director .",positivo
El servicio esta muy completo y estoy muy contento con las instalaciones .,positivo
Está perfectamente ubicado en el centro de Madrid .,positivo
"Al llegar a Mequines nos encantó la localización de este hotel de 3 estrellas , con cuyo sello ya habíamos tenido gratas experiencias en el pasado en otros sitios ( la marca Ibis ) .",positivo
"Las habitaciones son muy comodas , los servicios y atencion al cliente son de buenisima calidad , muy atentos a la hora de servir por si falta algo o necesitamos algo , buen recibimiento , en fin como",positivo
"Nuestra habitación , y creo que la gran mayoría del hotel , tenía un balcón que daba al jardín y terraza interiores del hotel .",positivo
En este sentido deja mucho que desear .,negativo
El tranvia está delante mismo del hotel y la estación de tren a cinco minutos andando ( Hackerbrücke ),positivo
"En la zona tienes varios restaurantes , todos los servicios y bien comunicado .",positivo
"Además , la zona es bastante tranquila",positivo
"Muy bien ubicado para ver el musical "" El Rey León "" .",positivo
Fantástico,positivo
"Mi experiéncia en este hotel fue muy buena , el trato muy bueno , el desayuno incluido ( importante ) muy acogedor todo .",positivo
"ideal para visitar Madrid muy céntrico y con parada de metro en la puerta , frente al teatro donde hacen el rey león y con un par de jacuzzi en la azotea donde relajarse después de un dia andando por ",positivo
La piscina necesitaba pintura y mychos restaurantes cerrados por días .,negativo
La limpieza es excelente .,positivo
Alojamiento muy recomendable en plena Dordogne,positivo
"Hemos pasado desde un viernes al domingo con mis dos hijos y la estancia muy tranquila , amena y esta pegado a un centro comercial con cines y restaurantes .",positivo
Ubicación inmejorable,positivo
Minibar gratuido,positivo
"El seguro del coche pagó este hotel. todo estuvo muy bien , estuvimos perfectamente atendidos hasta que repararon nuestro automovil .",positivo
Nos pusieron cama supletoria junto a la cama grande .,positivo
Cómodos apartamentos,positivo
"En el interior se puede ver cada planta del hotel diseñada por un diseñador famoso , como son Zaha Hadid , Javier Mariscal , Victorio y Lucchino ... incluso los restaurantes o pubs son agradables .",positivo
"Desde mi terraza se veía la piscina , unas vistas espectaculares .",positivo
Me divertí mucho,positivo
"Os lo recomiendo ya que está muy centrico , instalaciones perfectas incluso su cafeteria perfecta .",positivo
Peor que una pensión de las malas .,negativo
"Se trata de un hotel pequeño , de diseño , en el que se cuidan todos los detalles con una excelente relación calidad · precio .",positivo
Lo vi demasiado sencillo para un Mercure .,negativo
"Para el precio que nos costo no estaba nada mal , esta claro que sabes doonde vas y la calidad que hay algunos de estos sitios , no obstante lo recomiendo para pasar unos dias de relax con la pareja o",positivo
"Por eso , quizás sea un poco caro en relación a las comodidades de la habitación ( 96 euros / noche ) .",negativo
"Lo mejor de este hotel es su situación , privilegiada , en la mejor zona de la Gran Vía , junto a los principales teatros de la Gran Vía , con acceso andando a las principales visitas en Madrid .",positivo
Nunca más,negativo
